ts_code,trade_date,name,open,low,high,close,change,pct_change,vol,amount,pe,pb,y
801010,20140512,农林牧渔,1657.54,1651.31,1682.6,1682.57,34.85,2.12,31357.0,280848.0,44.03,2.68,1
801010,20140513,农林牧渔,1683.43,1675.81,1690.56,1679.71,-2.86,-0.17,27356.0,261752.0,43.96,2.68,0
801010,20140514,农林牧渔,1680.04,1678.35,1689.54,1687.06,7.35,0.44,28557.0,274429.0,44.15,2.69,1
801010,20140515,农林牧渔,1690.36,1667.12,1702.37,1668.01,-19.05,-1.13,34382.0,345523.0,43.66,2.66,0
801010,20140516,农林牧渔,1661.75,1651.23,1670.09,1669.39,1.38,0.08,24557.0,239115.0,43.71,2.66,1
801010,20140519,农林牧渔,1665.66,1651.67,1671.77,1668.25,-1.14,-0.07,29049.0,255335.0,43.68,2.66,0
801010,20140520,农林牧渔,1672.53,1666.95,1686.33,1672.45,4.2,0.25,28126.0,289243.0,43.78,2.67,1
801010,20140521,农林牧渔,1665.99,1654.76,1684.9,1684.35,11.9,0.71,24183.0,250739.0,43.99,2.7,1
801010,20140522,农林牧渔,1683.87,1673.72,1693.86,1674.44,-9.91,-0.59,28747.0,280126.0,43.73,2.68,0
801010,20140523,农林牧渔,1671.13,1663.82,1681.69,1681.69,7.25,0.43,26970.0,267084.0,43.94,2.7,1
801010,20140526,农林牧渔,1681.97,1681.97,1696.65,1696.62,14.93,0.89,34777.0,335314.0,44.33,2.72,1
801010,20140527,农林牧渔,1693.66,1687.45,1698.67,1693.51,-3.11,-0.18,32900.0,307180.0,44.25,2.72,0
801010,20140528,农林牧渔,1689.4,1681.03,1698.17,1697.53,4.02,0.24,38170.0,305920.0,44.36,2.73,1
801010,20140529,农林牧渔,1694.68,1672.36,1695.57,1672.37,-25.16,-1.48,53518.0,459990.0,43.71,2.68,0
801010,20140530,农林牧渔,1670.17,1668.42,1683.08,1677.45,5.08,0.3,42519.0,350605.0,43.84,2.69,1
801010,20140603,农林牧渔,1676.44,1672.95,1681.69,1673.34,-4.11,-0.25,34879.0,288373.0,43.77,2.69,0
801010,20140604,农林牧渔,1671.7,1648.91,1672.01,1657.37,-15.97,-0.95,29943.0,247610.0,43.37,2.66,0
801010,20140605,农林牧渔,1654.18,1652.21,1671.15,1671.15,13.78,0.83,26903.0,230243.0,43.73,2.68,1
801010,20140606,农林牧渔,1670.1,1655.32,1673.2,1664.95,-6.2,-0.37,28988.0,234518.0,43.57,2.67,0
801010,20140609,农林牧渔,1660.73,1658.04,1672.47,1658.82,-6.13,-0.37,27192.0,225893.0,43.41,2.66,0
801010,20140610,农林牧渔,1662.86,1659.45,1679.4,1679.4,20.58,1.24,31176.0,276108.0,43.93,2.7,1
801010,20140611,农林牧渔,1678.57,1673.49,1683.69,1683.46,4.06,0.24,32690.0,284524.0,44.04,2.7,1
801010,20140612,农林牧渔,1678.13,1675.12,1683.57,1678.38,-5.08,-0.3,32624.0,276961.0,43.91,2.7,0
801010,20140613,农林牧渔,1676.85,1674.86,1696.64,1694.49,16.11,0.96,37954.0,314445.0,44.71,2.71,1
801010,20140616,农林牧渔,1694.31,1686.93,1697.41,1696.64,2.15,0.13,35731.0,338962.0,44.77,2.72,1
801010,20140617,农林牧渔,1691.69,1677.35,1692.1,1677.77,-18.87,-1.11,34019.0,322917.0,44.27,2.7,0
801010,20140618,农林牧渔,1677.36,1661.41,1678.04,1662.48,-15.29,-0.91,36495.0,316320.0,43.87,2.67,0
801010,20140619,农林牧渔,1660.18,1620.44,1664.94,1626.99,-35.49,-2.13,39143.0,315586.0,42.93,2.61,0
801010,20140620,农林牧渔,1626.15,1625.56,1645.62,1645.57,18.58,1.14,28801.0,229864.0,43.42,2.64,1
801010,20140623,农林牧渔,1649.1,1649.02,1674.11,1669.1,23.53,1.43,39614.0,317265.0,44.05,2.68,1
801010,20140624,农林牧渔,1669.44,1667.7,1674.92,1674.31,5.21,0.31,32582.0,268789.0,44.19,2.69,1
801010,20140625,农林牧渔,1673.12,1662.91,1674.13,1671.91,-2.4,-0.14,32121.0,266862.0,44.13,2.69,0
801010,20140626,农林牧渔,1670.8,1669.96,1683.57,1682.41,10.5,0.63,38593.0,326623.0,44.4,2.7,1
801010,20140627,农林牧渔,1680.87,1680.32,1699.74,1694.12,11.71,0.7,47565.0,395837.0,44.71,2.72,1
801010,20140630,农林牧渔,1695.98,1690.03,1702.74,1702.74,8.63,0.51,43985.0,392620.0,44.94,2.74,1
801010,20140701,农林牧渔,1705.78,1704.3,1727.62,1727.62,24.88,1.46,58802.0,483808.0,45.6,2.78,1
801010,20140702,农林牧渔,1724.88,1718.9,1733.72,1733.72,6.1,0.35,51325.0,453640.0,46.65,2.83,1
801010,20140703,农林牧渔,1734.07,1729.79,1749.42,1748.48,14.76,0.85,59374.0,543126.0,47.04,2.86,1
801010,20140704,农林牧渔,1748.25,1741.07,1749.49,1743.33,-5.15,-0.29,44739.0,398891.0,46.9,2.85,0
801010,20140707,农林牧渔,1741.29,1732.48,1746.03,1738.15,-5.18,-0.3,39543.0,347097.0,46.76,2.84,0
801010,20140708,农林牧渔,1733.79,1726.21,1750.76,1748.09,9.94,0.57,41342.0,375075.0,47.03,2.86,1
801010,20140709,农林牧渔,1743.97,1721.36,1751.09,1721.86,-26.23,-1.5,46566.0,389818.0,46.32,2.82,0
801010,20140710,农林牧渔,1719.74,1719.68,1730.83,1724.2,2.34,0.14,36010.0,302702.0,46.52,2.81,1
801010,20140711,农林牧渔,1721.48,1720.8,1733.69,1732.03,7.83,0.45,36676.0,313325.0,46.65,2.82,1
801010,20140714,农林牧渔,1731.27,1729.84,1755.79,1755.71,23.68,1.37,47825.0,387942.0,47.38,2.87,1
801010,20140715,农林牧渔,1754.62,1750.75,1768.42,1768.4,12.69,0.72,62033.0,498142.0,47.74,2.89,1
801010,20140716,农林牧渔,1769.09,1769.09,1784.43,1775.9,7.5,0.42,60917.0,472929.0,48.01,2.89,1
801010,20140717,农林牧渔,1773.97,1753.21,1774.01,1759.23,-16.67,-0.94,55188.0,405303.0,47.42,2.87,0
801010,20140718,农林牧渔,1753.56,1752.89,1775.64,1769.35,10.12,0.58,59028.0,419852.0,47.7,2.88,1
801010,20140721,农林牧渔,1764.32,1763.06,1773.53,1765.43,-3.92,-0.22,57727.0,436904.0,47.6,2.88,0
801010,20140722,农林牧渔,1761.77,1761.18,1802.66,1799.51,34.08,1.93,63536.0,529219.0,48.52,2.93,1
801010,20140723,农林牧渔,1801.65,1787.95,1802.67,1798.15,-1.36,-0.08,64250.0,556665.0,48.49,2.93,0
801010,20140724,农林牧渔,1796.38,1784.4,1804.71,1801.06,2.91,0.16,73727.0,615038.0,48.57,2.94,1
801010,20140725,农林牧渔,1801.03,1798.17,1810.1,1808.9,7.84,0.44,63843.0,525363.0,48.78,2.95,1
801010,20140728,农林牧渔,1811.84,1811.71,1840.55,1840.14,31.24,1.73,81109.0,673010.0,49.62,3.0,1
801010,20140729,农林牧渔,1840.92,1834.41,1852.81,1847.19,7.05,0.38,85525.0,730398.0,49.81,3.01,1
801010,20140730,农林牧渔,1838.16,1837.47,1851.42,1849.34,2.14,0.12,75054.0,658681.0,49.87,3.0,1
801010,20140731,农林牧渔,1847.97,1846.34,1873.04,1873.01,23.67,1.28,74080.0,630444.0,50.51,3.04,1
801010,20140801,农林牧渔,1870.47,1866.49,1895.04,1874.33,1.32,0.07,93390.0,800083.0,50.54,3.04,1
801010,20140804,农林牧渔,1876.01,1875.88,1904.24,1903.99,29.66,1.58,76153.0,681768.0,51.34,3.09,1
801010,20140805,农林牧渔,1902.29,1891.31,1913.94,1913.94,9.95,0.52,80296.0,676935.0,51.61,3.11,1
801010,20140806,农林牧渔,1906.14,1893.64,1913.46,1910.9,-3.04,-0.16,64139.0,571579.0,51.55,3.1,0
801010,20140807,农林牧渔,1912.49,1881.42,1915.45,1882.66,-28.24,-1.48,63798.0,580650.0,50.79,3.05,0
801010,20140808,农林牧渔,1884.58,1876.62,1892.19,1889.47,6.81,0.36,50785.0,446160.0,50.97,3.06,1
801010,20140811,农林牧渔,1892.74,1892.74,1945.78,1945.78,56.31,2.98,76982.0,700693.0,52.49,3.16,1
801010,20140812,农林牧渔,1948.04,1942.93,1961.39,1958.54,12.76,0.66,79058.0,723742.0,52.84,3.17,1
801010,20140813,农林牧渔,1959.57,1934.66,1963.91,1954.69,-3.85,-0.2,71069.0,639391.0,52.73,3.17,0
801010,20140814,农林牧渔,1953.72,1939.08,1961.09,1940.61,-14.08,-0.72,68359.0,633697.0,52.32,3.14,0
801010,20140815,农林牧渔,1942.31,1937.63,1963.32,1961.77,21.16,1.09,66366.0,656410.0,52.9,3.17,1
801010,20140818,农林牧渔,1965.0,1959.4,1971.96,1971.96,10.19,0.52,67039.0,625678.0,53.17,3.19,1
801010,20140819,农林牧渔,1972.88,1963.59,1990.36,1990.36,18.4,0.93,112210.0,983019.0,53.64,3.22,1
801010,20140820,农林牧渔,1988.93,1984.83,2002.17,1991.21,0.85,0.04,109968.0,932608.0,53.63,3.22,1
801010,20140821,农林牧渔,1990.96,1966.31,1991.37,1984.96,-6.25,-0.31,79695.0,719481.0,53.44,3.21,0
801010,20140822,农林牧渔,1982.77,1968.58,1986.7,1985.53,0.57,0.03,61974.0,570015.0,53.48,3.2,1
801010,20140825,农林牧渔,1987.81,1974.96,1993.25,1979.25,-6.28,-0.32,67353.0,624134.0,53.31,3.19,0
801010,20140826,农林牧渔,1975.64,1934.71,1979.38,1941.52,-37.73,-1.91,64655.0,564871.0,52.4,3.13,0
801010,20140827,农林牧渔,1949.18,1940.42,1960.01,1953.79,12.27,0.63,51805.0,491278.0,52.74,3.15,1
801010,20140828,农林牧渔,1952.21,1930.79,1954.28,1937.45,-16.34,-0.84,51296.0,483495.0,52.3,3.13,0
801010,20140829,农林牧渔,1938.17,1930.35,1953.84,1952.83,15.38,0.79,38449.0,371427.0,52.71,3.14,1
801010,20140901,农林牧渔,1952.51,1949.52,1973.72,1973.72,20.89,1.07,46474.0,450133.0,50.78,3.17,1
801010,20140902,农林牧渔,1975.15,1973.9,1999.2,1999.2,25.48,1.29,64516.0,621355.0,51.43,3.21,1
801010,20140903,农林牧渔,2003.96,1996.99,2014.55,2012.56,13.36,0.67,74745.0,702237.0,52.26,3.21,1
801010,20140904,农林牧渔,2012.69,2001.21,2026.7,2025.4,12.84,0.64,85866.0,783012.0,52.6,3.23,1
801010,20140905,农林牧渔,2024.08,2012.52,2025.51,2023.16,-2.24,-0.11,77767.0,704954.0,52.55,3.23,0
801010,20140909,农林牧渔,2026.48,2007.69,2027.68,2027.68,4.52,0.22,72733.0,681671.0,52.67,3.23,1
801010,20140910,农林牧渔,2021.84,2013.6,2050.02,2048.46,20.78,1.02,104987.0,943057.0,53.21,3.27,1
801010,20140911,农林牧渔,2047.89,2045.71,2082.73,2062.11,13.65,0.67,144949.0,1330667.0,53.57,3.29,1
801010,20140912,农林牧渔,2062.09,2054.06,2074.81,2074.81,12.7,0.62,88757.0,894407.0,54.01,3.31,1
801010,20140915,农林牧渔,2077.22,2073.29,2102.8,2102.55,27.74,1.34,97899.0,969746.0,54.74,3.36,1
801010,20140916,农林牧渔,2106.07,2044.47,2114.25,2046.61,-55.94,-2.66,110658.0,1085538.0,53.29,3.27,0
801010,20140917,农林牧渔,2051.67,2037.54,2074.61,2074.61,28.0,1.37,103646.0,942742.0,54.03,3.31,1
801010,20140918,农林牧渔,2072.11,2063.77,2099.04,2099.04,24.43,1.18,108275.0,944752.0,54.67,3.35,1
801010,20140919,农林牧渔,2098.51,2097.88,2131.98,2127.01,27.97,1.33,115208.0,1037378.0,55.4,3.4,1
801010,20140922,农林牧渔,2124.07,2090.3,2124.1,2095.71,-31.3,-1.47,81913.0,773005.0,54.58,3.35,0
801010,20140923,农林牧渔,2100.41,2100.41,2130.82,2122.98,27.27,1.3,94889.0,904807.0,55.3,3.39,1
801010,20140924,农林牧渔,2122.92,2116.02,2146.43,2146.43,23.45,1.1,93605.0,922297.0,55.94,3.43,1
801010,20140925,农林牧渔,2149.84,2139.25,2162.31,2147.23,0.8,0.04,89455.0,907505.0,55.98,3.43,1
801010,20140926,农林牧渔,2147.49,2145.01,2203.82,2199.0,51.77,2.41,127722.0,1264430.0,57.34,3.51,1
801010,20140929,农林牧渔,2213.34,2209.78,2229.38,2227.4,28.4,1.29,125778.0,1256498.0,58.13,3.56,1
801010,20140930,农林牧渔,2243.03,2201.95,2243.03,2211.63,-15.77,-0.71,135348.0,1337755.0,57.72,3.53,0
801010,20141008,农林牧渔,2219.78,2207.07,2245.36,2245.36,33.73,1.53,93124.0,945028.0,58.6,3.59,1
801010,20141009,农林牧渔,2254.9,2225.16,2256.11,2255.7,10.34,0.46,115391.0,1256361.0,58.87,3.6,1
801010,20141010,农林牧渔,2246.54,2225.21,2251.63,2230.99,-24.71,-1.1,102039.0,1080297.0,58.21,3.56,0
801010,20141013,农林牧渔,2226.49,2186.95,2226.49,2211.26,-19.73,-0.88,95454.0,974346.0,57.99,3.52,0
801010,20141014,农林牧渔,2211.51,2198.34,2230.49,2211.46,0.2,0.01,91143.0,925311.0,58.0,3.52,1
801010,20141015,农林牧渔,2206.62,2188.41,2213.68,2213.68,2.22,0.1,75702.0,752782.0,58.06,3.52,1
801010,20141016,农林牧渔,2202.09,2182.28,2216.43,2182.56,-31.12,-1.41,94881.0,943506.0,57.13,3.47,0
801010,20141017,农林牧渔,2177.45,2124.89,2185.1,2159.46,-23.1,-1.06,101331.0,949542.0,56.53,3.43,0
801010,20141020,农林牧渔,2173.79,2171.01,2194.05,2192.9,33.44,1.55,85143.0,881673.0,57.4,3.49,1
801010,20141021,农林牧渔,2189.66,2176.13,2196.84,2181.85,-11.05,-0.5,74234.0,750327.0,57.11,3.47,0
801010,20141022,农林牧渔,2184.4,2146.65,2188.67,2148.68,-33.16,-1.52,73121.0,740205.0,56.22,3.42,0
801010,20141023,农林牧渔,2147.28,2104.3,2153.43,2126.17,-22.51,-1.05,73892.0,734195.0,55.17,3.38,0
801010,20141024,农林牧渔,2123.75,2118.71,2141.11,2130.18,4.01,0.19,52192.0,529359.0,55.43,3.38,1
801010,20141027,农林牧渔,2128.13,2111.76,2138.7,2138.7,8.52,0.4,56620.0,553672.0,55.67,3.38,1
801010,20141028,农林牧渔,2141.72,2141.16,2182.93,2182.79,44.09,2.06,73219.0,745118.0,56.82,3.44,1
801010,20141029,农林牧渔,2190.07,2179.26,2211.69,2206.11,23.32,1.07,87259.0,933352.0,57.42,3.46,1
801010,20141030,农林牧渔,2203.37,2194.35,2213.73,2200.05,-6.06,-0.27,75474.0,799340.0,57.26,3.43,0
801010,20141031,农林牧渔,2198.86,2175.59,2204.09,2194.08,-5.97,-0.27,77382.0,803785.0,57.1,3.42,0
801010,20141103,农林牧渔,2204.12,2200.35,2218.13,2218.13,24.05,1.1,72481.0,753441.0,55.77,3.46,1
801010,20141104,农林牧渔,2219.61,2195.47,2220.23,2205.38,-12.75,-0.57,96301.0,1094860.0,55.46,3.44,0
801010,20141105,农林牧渔,2202.01,2191.39,2228.03,2220.04,14.66,0.66,125143.0,1249998.0,55.81,3.47,1
801010,20141106,农林牧渔,2213.49,2196.1,2219.58,2217.45,-2.59,-0.12,82579.0,846222.0,55.74,3.46,0
801010,20141107,农林牧渔,2218.01,2186.43,2227.63,2194.39,-23.06,-1.04,93726.0,977830.0,55.32,3.42,0
801010,20141110,农林牧渔,2195.2,2185.5,2210.49,2210.49,16.1,0.73,76222.0,794965.0,55.72,3.44,1
801010,20141111,农林牧渔,2210.85,2158.69,2215.66,2178.03,-32.46,-1.47,145532.0,1414314.0,54.92,3.39,0
801010,20141112,农林牧渔,2172.57,2168.62,2230.13,2230.13,52.1,2.39,129902.0,1255249.0,56.14,3.47,1
801010,20141113,农林牧渔,2234.39,2226.71,2271.47,2244.95,14.82,0.66,167031.0,1738063.0,56.49,3.5,1
801010,20141114,农林牧渔,2231.64,2199.41,2231.84,2219.53,-25.42,-1.13,100694.0,1024784.0,53.68,3.41,0
801010,20141117,农林牧渔,2219.2,2201.34,2242.63,2238.11,18.57,0.84,79210.0,860250.0,54.13,3.44,1
801010,20141118,农林牧渔,2235.64,2232.71,2272.02,2268.3,30.19,1.35,121116.0,1266320.0,54.72,3.47,1
801010,20141119,农林牧渔,2264.3,2258.62,2282.05,2276.16,7.86,0.35,105206.0,1153944.0,54.88,3.48,1
801010,20141120,农林牧渔,2263.07,2252.12,2274.34,2268.29,-7.87,-0.35,89408.0,954941.0,54.69,3.47,0
801010,20141121,农林牧渔,2275.09,2255.38,2275.52,2267.61,-0.68,-0.03,111101.0,1146601.0,54.67,3.47,0
801010,20141124,农林牧渔,2276.22,2262.2,2286.18,2283.16,15.55,0.69,115565.0,1225189.0,55.05,3.49,1
801010,20141125,农林牧渔,2285.7,2273.93,2295.87,2295.87,12.71,0.56,112040.0,1179471.0,55.36,3.51,1
801010,20141126,农林牧渔,2299.99,2279.44,2310.48,2293.12,-2.75,-0.12,109639.0,1210031.0,55.3,3.51,0
801010,20141127,农林牧渔,2298.39,2293.64,2324.49,2324.49,31.37,1.37,155276.0,1586650.0,56.07,3.56,1
801010,20141128,农林牧渔,2330.29,2307.02,2343.92,2328.4,3.91,0.17,145518.0,1556703.0,56.16,3.56,1
801010,20141201,农林牧渔,2326.6,2292.18,2326.97,2321.11,-7.29,-0.31,143993.0,1492872.0,55.97,3.55,0
801010,20141202,农林牧渔,2315.91,2312.88,2339.46,2336.54,15.43,0.66,126730.0,1328300.0,56.35,3.58,1
801010,20141203,农林牧渔,2360.0,2319.53,2371.88,2358.65,22.11,0.95,185931.0,1974575.0,56.89,3.61,1
801010,20141204,农林牧渔,2361.34,2354.07,2396.77,2396.77,38.12,1.62,164490.0,1813322.0,57.85,3.67,1
801010,20141205,农林牧渔,2400.88,2273.73,2400.88,2320.5,-76.27,-3.18,168951.0,1846887.0,56.02,3.55,0
801010,20141208,农林牧渔,2312.59,2289.87,2340.54,2335.74,15.24,0.66,142863.0,1587254.0,56.79,3.58,1
801010,20141209,农林牧渔,2329.83,2247.91,2360.47,2252.86,-82.88,-3.55,218347.0,2386962.0,54.79,3.45,0
801010,20141210,农林牧渔,2243.18,2240.32,2331.33,2331.33,78.47,3.48,140664.0,1513689.0,56.45,3.57,1
801010,20141211,农林牧渔,2328.32,2309.74,2365.64,2365.64,34.31,1.47,155447.0,1696824.0,57.18,3.62,1
801010,20141212,农林牧渔,2370.15,2348.35,2372.35,2367.02,1.38,0.06,122422.0,1378477.0,57.21,3.62,1
801010,20141215,农林牧渔,2360.68,2342.59,2380.47,2378.03,11.01,0.47,113021.0,1279599.0,57.48,3.64,1
801010,20141216,农林牧渔,2378.88,2352.99,2378.88,2365.64,-12.39,-0.52,110468.0,1224020.0,57.21,3.62,0
801010,20141217,农林牧渔,2358.42,2306.29,2358.43,2325.16,-40.48,-1.71,116530.0,1269497.0,56.23,3.56,0
801010,20141218,农林牧渔,2320.21,2317.67,2340.83,2339.59,14.43,0.62,107410.0,1160378.0,56.55,3.58,1
801010,20141219,农林牧渔,2345.97,2276.91,2353.24,2322.95,-16.64,-0.71,127066.0,1368009.0,56.16,3.55,0
801010,20141222,农林牧渔,2350.33,2245.81,2365.39,2360.3,37.35,1.61,206037.0,2301921.0,57.07,3.61,1
801010,20141223,农林牧渔,2328.81,2266.83,2331.39,2270.18,-90.12,-3.82,117892.0,1312842.0,54.9,3.46,0
801010,20141224,农林牧渔,2282.92,2242.21,2293.91,2262.1,-8.08,-0.36,99236.0,1068366.0,54.7,3.45,0
801010,20141225,农林牧渔,2262.03,2252.59,2284.08,2280.71,18.61,0.82,80024.0,854262.0,55.15,3.48,1
801010,20141226,农林牧渔,2279.14,2259.61,2279.14,2276.61,-4.1,-0.18,84631.0,921157.0,55.05,3.47,0
801010,20141229,农林牧渔,2274.44,2209.61,2274.49,2220.69,-55.92,-2.46,104775.0,1098367.0,53.71,3.39,0
801010,20141230,农林牧渔,2219.98,2177.95,2231.87,2181.09,-39.6,-1.78,75211.0,811784.0,52.75,3.32,0
801010,20141231,农林牧渔,2183.83,2155.51,2201.3,2201.3,20.2,0.93,83999.0,868799.0,53.24,3.35,1
801010,20150105,农林牧渔,2204.01,2193.7,2242.56,2236.45,35.15,1.6,101605.0,1061037.0,54.09,3.4,1
801010,20150106,农林牧渔,2228.03,2216.04,2268.86,2268.86,32.41,1.45,99015.0,1070289.0,54.88,3.45,1
801010,20150107,农林牧渔,2268.98,2253.8,2277.72,2276.33,7.47,0.33,90034.0,974458.0,55.07,3.46,1
801010,20150108,农林牧渔,2279.9,2278.24,2309.78,2291.92,15.59,0.68,100605.0,1157807.0,55.43,3.48,1
801010,20150109,农林牧渔,2281.07,2261.17,2293.12,2261.17,-30.75,-1.34,80681.0,879197.0,54.69,3.44,0
801010,20150112,农林牧渔,2255.65,2229.35,2258.72,2237.94,-23.23,-1.03,74027.0,772449.0,54.14,3.4,0
801010,20150113,农林牧渔,2232.72,2228.7,2259.02,2257.2,19.26,0.86,59149.0,626582.0,54.61,3.43,1
801010,20150114,农林牧渔,2249.43,2245.39,2270.84,2259.66,2.46,0.11,60467.0,674747.0,54.67,3.44,1
801010,20150115,农林牧渔,2259.77,2259.76,2281.13,2276.28,16.62,0.74,55010.0,612028.0,55.07,3.46,1
801010,20150116,农林牧渔,2278.23,2278.1,2318.07,2318.05,41.77,1.84,80831.0,896195.0,56.08,3.53,1
801010,20150119,农林牧渔,2269.33,2223.58,2332.49,2252.41,-65.64,-2.83,113732.0,1275539.0,54.49,3.43,0
801010,20150120,农林牧渔,2263.91,2263.53,2330.26,2330.26,77.85,3.46,91648.0,1070681.0,56.37,3.54,1
801010,20150121,农林牧渔,2339.25,2339.25,2383.17,2380.33,50.07,2.15,122795.0,1422752.0,57.58,3.62,1
801010,20150122,农林牧渔,2385.81,2383.99,2432.6,2432.55,52.22,2.19,136006.0,1544686.0,58.85,3.7,1
801010,20150123,农林牧渔,2435.33,2390.04,2435.43,2400.39,-32.16,-1.32,112183.0,1300524.0,58.08,3.65,0
801010,20150126,农林牧渔,2400.38,2398.64,2441.95,2441.95,41.56,1.73,99914.0,1140745.0,59.08,3.72,1
801010,20150127,农林牧渔,2444.37,2427.81,2468.25,2467.72,25.77,1.06,125796.0,1459364.0,59.71,3.75,1
801010,20150128,农林牧渔,2461.88,2447.21,2478.54,2454.28,-13.44,-0.54,98912.0,1187956.0,59.38,3.73,0
801010,20150129,农林牧渔,2438.43,2421.68,2449.14,2437.56,-16.72,-0.68,74205.0,873963.0,58.98,3.71,0
801010,20150130,农林牧渔,2452.89,2423.28,2461.53,2437.4,-0.16,-0.01,81096.0,938632.0,59.01,3.71,0
801010,20150202,农林牧渔,2441.93,2407.27,2460.36,2408.42,-28.98,-1.19,113180.0,1335013.0,58.36,3.67,0
801010,20150203,农林牧渔,2404.9,2374.94,2408.41,2405.32,-3.1,-0.13,80068.0,914835.0,58.29,3.67,0
801010,20150204,农林牧渔,2405.68,2383.01,2406.61,2384.64,-20.68,-0.86,65282.0,733331.0,57.79,3.63,0
801010,20150205,农林牧渔,2408.53,2369.49,2415.44,2370.47,-14.16,-0.59,75076.0,846512.0,57.45,3.61,0
801010,20150206,农林牧渔,2366.41,2320.88,2367.78,2330.24,-40.23,-1.7,76395.0,796091.0,56.48,3.55,0
801010,20150209,农林牧渔,2328.82,2316.95,2335.93,2321.64,-8.6,-0.37,47210.0,525855.0,56.27,3.54,0
801010,20150210,农林牧渔,2320.43,2317.66,2332.02,2332.02,10.38,0.45,38513.0,419652.0,56.52,3.55,1
801010,20150211,农林牧渔,2334.99,2333.33,2361.65,2361.65,29.63,1.27,44463.0,508572.0,57.54,3.6,1
801010,20150212,农林牧渔,2364.36,2356.73,2375.13,2375.09,13.44,0.57,49342.0,556100.0,57.87,3.62,1
801010,20150213,农林牧渔,2383.88,2383.23,2410.93,2403.66,28.57,1.2,67479.0,747629.0,58.56,3.66,1
801010,20150216,农林牧渔,2407.16,2406.76,2427.02,2426.96,23.3,0.97,58922.0,670581.0,59.18,3.7,1
801010,20150217,农林牧渔,2428.51,2426.91,2440.32,2440.21,13.25,0.55,58864.0,662684.0,59.6,3.72,1
801010,20150225,农林牧渔,2442.32,2430.76,2462.15,2451.62,11.41,0.47,64955.0,729395.0,59.88,3.74,1
